id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
45913,211,INV-202301-00211,2023-01-14,3853.0,1236,4,205.89,823.56,pood,Tallinn,kaart,,,,,,,,
45914,212,INV-202301-00212,2023-01-26,4599.0,1145,2,338.43,676.86,online,,sularaha,,,,,,,,
45915,213,INV-202301-00213,2023-01-05,3085.0,1303,1,312.41,312.41,pood,Tallinn,sularaha,,,,,,,,
45917,215,INV-202301-00215,2023-01-24,2997.0,1342,1,208.11,208.11,pood,Tartu,kaart,,,,,,,,
45918,216,INV-202301-00216,2023-01-06,2735.0,1241,1,368.97,368.97,pood,Tartu,järelmaks,Maie,Koppel,maie.koppel@telia.ee,+372 5588 2134,Tallinn,2021-05-17,gold,1996.0
45919,217,INV-202301-00217,2023-01-17,3384.0,1261,1,305.72,305.72,pood,Tallinn,järelmaks,,,,,,,,
45920,218,INV-202301-00218,2023-01-14,3128.0,1168,1,316.04,316.04,online,,kaart,,,,,,,,
45921,219,INV-202301-00219,2023-01-29,4460.0,1249,1,73.9,73.9,pood,Tallinn,kaart,,,,,,,,
45922,220,INV-202301-00220,2023-01-01,4864.0,1135,2,175.25,350.5,pood,Pärnu,kaart,,,,,,,,
45925,223,INV-202301-00223,2023-01-23,4266.0,1199,2,276.97,553.94,pood,Tallinn,sularaha,,,,,,,,
45926,224,INV-202301-00224,2023-01-06,2744.0,1006,3,319.42,958.26,pood,Tallinn,kaart,Piret,Kull,piret.kull@telia.ee,+372 8997 3443,Rakvere,2021-10-06,gold,1970.0
45928,226,INV-202301-00226,2023-01-15,4178.0,1045,1,176.65,176.65,pood,Tallinn,kaart,,,,,,,,
45929,227,INV-202301-00227,2023-01-15,4024.0,1126,3,200.77,602.31,pood,Tallinn,kaart,,,,,,,,
45931,229,INV-202301-00229,2023-01-02,4150.0,1089,1,134.58,134.58,pood,Tallinn,kaart,,,,,,,,
45932,230,INV-202301-00230,2023-01-31,4643.0,1142,1,307.27,307.27,online,,kaart,,,,,,,,
45933,231,INV-202301-00231,2023-01-13,2819.0,1328,1,274.87,274.87,online,,järelmaks,Enn,Sild,enn.sild@yahoo.com,+372 5452 0080,Rakvere,2022-04-12,silver,1995.0
45934,232,INV-202301-00232,2023-01-11,4235.0,1261,1,305.72,305.72,pood,Tallinn,kaart,,,,,,,,
45936,234,INV-202301-00234,2023-01-12,3854.0,1119,3,181.68,545.04,online,,järelmaks,,,,,,,,
45937,235,INV-202301-00235,2023-01-17,4178.0,1333,4,218.54,874.16,pood,Tallinn,järelmaks,,,,,,,,
45938,236,INV-202301-00236,2023-01-25,4414.0,1239,1,78.09,78.09,pood,Tallinn,kaart,,,,,,,,
45939,237,INV-202301-00237,2023-01-23,2041.0,1051,3,208.83,626.49,pood,Tallinn,sularaha,Riina,Roots,riina.roots@yahoo.com,+372 5115 7136,Tallinn,2022-03-28,bronze,1995.0
45940,238,INV-202301-00238,2023-01-23,4544.0,1047,1,155.84,155.84,online,,sularaha,,,,,,,,
45941,239,INV-202301-00239,2023-01-05,2518.0,1248,1,169.92,145.5,pood,Tallinn,sularaha,Olev,Lill,olev.lill@telia.ee,+372 5233 7689,Narva,2022-01-17,silver,1967.0
45942,240,INV-202301-00240,2023-01-14,4533.0,1296,3,301.97,905.91,pood,Tallinn,kaart,,,,,,,,
45943,241,INV-202301-00241,2023-01-10,3332.0,1008,2,280.13,560.26,online,,kaart,,,,,,,,
45944,242,INV-202301-00242,2023-01-20,3654.0,1120,2,206.34,412.68,pood,Tallinn,järelmaks,,,,,,,,
45945,243,INV-202301-00243,2023-01-12,2141.0,1278,1,263.13,263.13,online,,kaart,Aivar,Lepik,aivar.lepik@mail.ee,+372 8827 9138,Kuressaare,2022-04-14,,1994.0
45946,244,INV-202301-00244,2023-01-03,3861.0,1345,2,225.81,451.62,pood,Tartu,kaart,,,,,,,,
45948,246,INV-202301-00246,2023-01-01,3110.0,1333,1,218.54,218.54,online,,kaart,,,,,,,,
45949,247,INV-202301-00247,2023-01-12,4322.0,1153,2,79.59,159.18,online,,kaart,,,,,,,,
45950,248,INV-202301-00248,2023-01-12,2036.0,1245,2,228.81,457.62,online,,kaart,Sigrid,Põld,sigrid.pold@gmail.com,+372 5695 9740,Tartu,2022-01-04,gold,1967.0
45951,249,INV-202301-00249,2023-01-25,4624.0,1177,3,135.99,407.97,pood,Tallinn,kaart,,,,,,,,
45952,250,INV-202301-00250,2023-01-28,3644.0,1082,1,100.93,100.93,pood,Tallinn,sularaha,,,,,,,,
45953,251,INV-202301-00251,2023-01-11,3398.0,1321,1,183.4,183.4,pood,Tallinn,järelmaks,,,,,,,,
45954,252,INV-202301-00252,2023-01-07,4330.0,1029,1,184.15,184.15,pood,Tartu,sularaha,,,,,,,,
45955,253,INV-202301-00253,2023-01-25,3825.0,1281,2,292.61,585.22,pood,Tallinn,järelmaks,,,,,,,,
45956,254,INV-202301-00254,2023-01-01,4593.0,1135,1,175.25,175.25,pood,Pärnu,järelmaks,,,,,,,,
45957,255,INV-202301-00255,2023-01-29,2218.0,1335,3,201.86,605.58,pood,Tartu,järelmaks,Riina,Lepp,riina.lepp@outlook.com,+372 8614 8213,Paide,2021-09-27,,1971.0
45958,256,INV-202301-00256,2023-01-06,4150.0,1086,1,149.47,149.47,pood,Pärnu,järelmaks,,,,,,,,
45959,257,INV-202301-00257,2023-01-07,3850.0,1163,1,259.69,259.69,pood,Tallinn,sularaha,,,,,,,,
45960,258,INV-202301-00258,2023-01-31,3555.0,1273,2,274.37,548.74,pood,Tallinn,järelmaks,,,,,,,,
45961,259,INV-202301-00259,2023-01-09,2014.0,1063,1,151.45,151.45,online,,järelmaks,Rain,Kivi,,+372 5269 4246,Pärnu,2021-03-10,,1990.0
45962,260,INV-202301-00260,2023-01-23,3365.0,1217,3,34.04,102.12,pood,Tartu,järelmaks,,,,,,,,
45963,261,INV-202301-00261,2023-01-09,3212.0,1219,2,29.42,58.84,pood,Tallinn,kaart,,,,,,,,
45964,262,INV-202302-00001,2023-02-06,4191.0,1175,3,83.97,251.91,online,,järelmaks,,,,,,,,
45965,263,INV-202302-00002,2023-02-07,3883.0,1154,1,190.81,190.81,pood,Tallinn,kaart,,,,,,,,
45966,264,INV-202302-00003,2023-02-24,3618.0,1047,1,155.84,155.84,pood,Tartu,kaart,,,,,,,,
45967,265,INV-202302-00004,2023-02-12,4166.0,1313,3,77.6,232.8,online,,järelmaks,,,,,,,,
45968,266,INV-202302-00005,2023-02-18,2994.0,1296,2,301.97,603.94,online,,kaart,Merle,Salu,merle.salu@gmail.com,+372 5308 0552,Tallinn,2020-08-19,bronze,1973.0
45969,267,INV-202302-00006,2023-02-06,3470.0,1100,5,126.42,632.1,online,,sularaha,,,,,,,,
45972,270,INV-202302-00009,2023-02-24,4918.0,1154,4,190.81,763.24,online,,järelmaks,,,,,,,,
45973,271,INV-202302-00010,2023-02-05,2212.0,1297,2,104.27,208.54,pood,Tallinn,kaart,Henri,Roots,,+372 8641 8270,Pärnu,2020-04-14,gold,1988.0
45974,272,INV-202302-00011,2023-02-22,3438.0,1084,2,156.13,312.26,online,,järelmaks,,,,,,,,
45975,273,INV-202302-00012,2023-02-17,2251.0,1243,1,184.02,184.02,online,,järelmaks,Rein,Orav,rein.orav@gmail.com,+372 5968 9149,Tallinn,2022-05-14,gold,2004.0
45976,274,INV-202302-00013,2023-02-17,4863.0,1159,2,24.54,49.08,pood,Tallinn,kaart,,,,,,,,
45977,275,INV-202302-00014,2023-02-02,4672.0,1176,1,245.59,245.59,online,,kaart,,,,,,,,
45978,276,INV-202302-00015,2025-12-14,2221.0,1316,1,296.58,296.58,pood,Tallinn,kaart,Riina,Lill,riina.lill@mail.ee,+372 5499 5996,Pärnu,2021-10-02,,2000.0
45979,277,INV-202302-00016,2023-02-17,4511.0,1196,3,32.93,98.79,pood,Tartu,kaart,,,,,,,,
45980,278,INV-202302-00017,2023-02-26,4330.0,1026,3,212.65,498.81,pood,Tallinn,kaart,,,,,,,,
45981,279,INV-202302-00018,2023-02-26,2622.0,1178,3,105.09,315.27,online,,kaart,Annika,Kuusk,annika.kuusk@mail.ee,+372 8877 6051,Tartu,2021-07-26,,1976.0
45982,280,INV-202302-00019,2023-02-23,2610.0,1048,3,16.37,49.11,pood,Tallinn,järelmaks,Tarmo,Mets,tarmo.mets@outlook.com,+372 8767 3182,Narva,2021-08-11,,1968.0
45983,281,INV-202302-00020,2023-02-25,3466.0,1087,1,57.08,57.08,pood,Tartu,kaart,,,,,,,,
45984,282,INV-202302-00021,2023-02-15,4178.0,1022,1,22.7,22.7,pood,Tallinn,sularaha,,,,,,,,
45985,283,INV-202302-00022,2023-02-06,3997.0,1298,2,163.53,327.06,online,,kaart,,,,,,,,
45986,284,INV-202302-00023,2023-02-10,4274.0,1190,1,138.13,138.13,pood,Tallinn,järelmaks,,,,,,,,
45987,285,INV-202302-00024,2023-02-13,4419.0,1247,1,29.48,29.48,pood,Tallinn,järelmaks,,,,,,,,
45988,286,INV-202302-00025,2023-02-02,4469.0,1187,1,252.33,252.33,online,,sularaha,,,,,,,,
45989,287,INV-202302-00026,2023-02-01,4949.0,1254,2,136.3,272.6,pood,Tallinn,järelmaks,,,,,,,,
45990,288,INV-202302-00027,2023-02-03,4747.0,1087,2,57.08,114.16,online,,sularaha,,,,,,,,
45991,289,INV-202302-00028,2023-02-19,4716.0,1300,2,247.52,495.04,pood,Tallinn,sularaha,,,,,,,,
45992,290,INV-202302-00029,2023-02-27,4839.0,1318,2,218.42,436.84,pood,Tartu,kaart,,,,,,,,
45994,292,INV-202302-00031,2023-02-16,3008.0,1293,3,351.33,1053.99,online,,sularaha,,,,,,,,
45995,293,INV-202302-00032,2023-02-25,3127.0,1250,1,265.2,265.2,pood,Tallinn,sularaha,,,,,,,,
45996,294,INV-202302-00033,2023-02-11,3622.0,1102,1,163.64,163.64,online,,kaart,,,,,,,,
45997,295,INV-202302-00034,2023-02-13,3446.0,1033,1,221.42,221.42,pood,Tallinn,kaart,,,,,,,,
45998,296,INV-202302-00035,2023-02-09,4232.0,1032,1,198.42,198.42,online,,sularaha,,,,,,,,
45999,297,INV-202302-00036,2023-02-16,2281.0,1049,1,308.84,308.84,pood,Tallinn,kaart,Maris,Kuusik,maris.kuusik@telia.ee,+372 8711 6734,Tartu,2022-11-16,silver,2001.0
46000,298,INV-202302-00037,2023-02-25,2551.0,1187,2,252.33,504.66,online,,järelmaks,Ülle,Pihl,ulle.pihl@telia.ee,+372 5793 3754,Kuressaare,2020-06-20,,2002.0
46001,299,INV-202302-00038,2023-02-07,2929.0,1339,1,35.68,35.68,pood,Tallinn,järelmaks,Kadri,Pihl,kadri.pihl@gmail.com,+372 5368 1550,Tallinn,2021-11-30,gold,1961.0
46002,300,INV-202302-00039,2023-02-02,3305.0,1297,2,104.27,208.54,pood,Tallinn,kaart,,,,,,,,
46003,301,INV-202302-00040,2023-02-07,2172.0,1029,1,203.37,184.15,online,,kaart,Eha,Kivi,eha.kivi@hot.ee,+372 8826 2105,Tallinn,2020-04-08,silver,1985.0
46004,302,INV-202302-00041,2023-02-01,2344.0,1152,4,107.67,430.68,pood,Tallinn,kaart,Liis,Lõoke,liis.looke@gmail.com,+372 5191 6326,Tartu,2020-01-29,gold,1998.0
46005,303,INV-202302-00042,2023-02-10,3500.0,1166,1,205.0,205.0,pood,Tallinn,sularaha,,,,,,,,
46006,304,INV-202302-00043,2023-02-05,2973.0,1340,1,229.01,229.01,online,,sularaha,Karin,Paas,karin.paas@telia.ee,+372 5582 1523,Valga,2020-03-27,bronze,1970.0
46007,305,INV-202302-00044,2023-02-13,4024.0,1190,3,138.13,414.39,online,,järelmaks,,,,,,,,
46008,306,INV-202302-00045,2023-02-24,4394.0,1027,1,346.7,346.7,pood,Tartu,sularaha,,,,,,,,
46009,307,INV-202302-00046,2023-02-22,4319.0,1235,1,210.87,210.87,pood,Tallinn,sularaha,,,,,,,,
46010,308,INV-202302-00047,2023-02-24,2687.0,1018,1,47.07,47.07,online,,järelmaks,Meelis,Mets,meelis.mets@outlook.com,+372 8234 8346,Tartu,2020-06-04,,1968.0
46014,312,INV-202302-00051,2023-02-12,3788.0,1208,2,76.7,153.4,online,,sularaha,,,,,,,,
46016,314,INV-202302-00053,2023-02-17,3629.0,1249,2,73.9,147.8,pood,Tallinn,kaart,,,,,,,,
46017,315,INV-202302-00054,2023-02-20,2963.0,1313,2,77.6,155.2,pood,Tallinn,sularaha,Urmas,Kuusk,urmas.kuusk@mail.ee,+372 8836 5369,Kuressaare,2023-01-04,silver,1989.0
46018,316,INV-202302-00055,2023-02-06,4552.0,1036,2,137.33,274.66,online,,kaart,,,,,,,,
46019,317,INV-202302-00056,2023-02-22,4178.0,1156,1,221.89,221.89,online,,kaart,,,,,,,,
46020,318,INV-202302-00057,2023-02-07,2122.0,1282,1,16.62,16.62,pood,Pärnu,järelmaks,Sander,Nõmm,sander.nomm@mail.ee,+372 5601 2792,Tartu,2020-02-12,gold,1976.0
46021,319,INV-202302-00058,2023-02-26,4070.0,1277,2,121.51,243.02,pood,Tallinn,sularaha,,,,,,,,
46022,320,INV-202302-00059,2023-02-21,3723.0,1118,2,109.42,218.84,pood,Tallinn,sularaha,,,,,,,,
46023,321,INV-202302-00060,2023-02-27,3350.0,1055,4,65.6,262.4,online,,kaart,,,,,,,,
46026,324,INV-202302-00063,2023-02-11,2793.0,1334,5,24.67,123.35,pood,Tartu,kaart,Hille,Nõmm,hille.nomm@outlook.com,+372 5910 3345,Tallinn,2021-07-28,gold,1992.0
46027,325,INV-202302-00064,2023-02-03,3737.0,1233,3,111.26,333.78,pood,Pärnu,kaart,,,,,,,,
46028,326,INV-202302-00065,2023-02-07,2533.0,1117,1,72.58,72.58,online,,kaart,Aili,Orav,aili.orav@gmail.com,+372 5719 1101,Tartu,2020-02-11,gold,1986.0
46029,327,INV-202302-00066,2023-02-27,3655.0,1287,2,114.8,229.6,online,,sularaha,,,,,,,,
46030,328,INV-202302-00067,2023-02-15,2681.0,1302,2,54.95,109.9,pood,Pärnu,sularaha,Kadri,Mitt,kadri.mitt@gmail.com,+372 5464 6451,Pärnu,2022-11-19,silver,1966.0
46031,329,INV-202302-00068,2023-02-02,4767.0,1201,1,147.16,147.16,online,,järelmaks,,,,,,,,
46032,330,INV-202302-00069,2023-02-21,4008.0,1042,2,347.84,695.68,pood,Pärnu,sularaha,,,,,,,,
46033,331,INV-202302-00070,2023-02-19,3913.0,1145,3,338.43,1015.29,pood,Tartu,järelmaks,,,,,,,,
46034,332,INV-202302-00071,2023-02-22,3956.0,1063,1,151.45,151.45,online,,järelmaks,,,,,,,,
46035,333,INV-202302-00072,2023-02-28,4261.0,1015,2,168.34,336.68,online,,sularaha,,,,,,,,
46036,334,INV-202302-00073,2023-02-14,2713.0,1082,2,100.93,201.86,pood,Pärnu,järelmaks,Kristiina,Raud,kristiina.raud@gmail.com,+372 5904 0362,Tallinn,2020-04-29,,2005.0
46037,335,INV-202302-00074,2023-02-28,3085.0,1080,1,51.5,51.5,online,,järelmaks,,,,,,,,
46038,336,INV-202302-00075,2023-02-28,3415.0,1150,2,280.02,560.04,pood,Tallinn,sularaha,,,,,,,,
46039,337,INV-202302-00076,2023-02-16,2805.0,1228,2,160.71,321.42,pood,Tallinn,järelmaks,Annika,Must,annika.must@outlook.com,+372 5495 0248,Tallinn,2021-07-11,,1999.0
46040,338,INV-202302-00077,2023-02-03,3114.0,1050,4,145.72,582.88,pood,Pärnu,järelmaks,,,,,,,,
46041,339,INV-202302-00078,2023-02-01,4045.0,1199,2,276.97,553.94,pood,Pärnu,sularaha,,,,,,,,
46042,340,INV-202302-00079,2023-02-12,3872.0,1001,3,157.49,472.47,pood,Tallinn,järelmaks,,,,,,,,
46043,341,INV-202302-00080,2023-02-13,3248.0,1306,2,93.13,186.26,pood,Tartu,järelmaks,,,,,,,,
46044,342,INV-202302-00081,2023-02-10,2893.0,1217,1,34.04,34.04,pood,Pärnu,sularaha,Madis,Lass,madis.lass2@telia.ee,+372 5420 5356,Tartu,2021-07-04,,1976.0
46045,343,INV-202302-00082,2023-02-18,4824.0,1003,1,52.04,52.04,pood,Tallinn,järelmaks,,,,,,,,
46046,344,INV-202302-00083,2023-02-28,2641.0,1144,2,152.13,304.26,online,,kaart,Marit,Järv,marit.jarv@outlook.com,+372 5595 1113,Tallinn,2020-08-14,gold,1981.0
46047,345,INV-202302-00084,2023-02-22,2365.0,1033,2,221.42,442.84,online,,sularaha,Väino,Mägi,vaino.magi@gmail.com,+372 5483 8447,Tallinn,2021-11-12,silver,1983.0
46048,346,INV-202302-00085,2023-02-14,4249.0,1226,1,51.1,51.1,online,,sularaha,,,,,,,,
46049,347,INV-202302-00086,2023-02-25,2732.0,1266,4,73.18,292.72,online,,järelmaks,Karin,Valk,,+372 5525 4758,Tartu,2021-03-02,gold,1961.0
46050,348,INV-202302-00087,2023-02-13,4932.0,1063,1,151.45,151.45,pood,Tallinn,sularaha,,,,,,,,
46051,349,INV-202302-00088,2023-02-14,2760.0,1324,2,224.19,448.38,pood,Tartu,kaart,Ene,Pärn,ene.parn@outlook.com,+372 5151 7511,Tallinn,2021-09-30,gold,1992.0
46052,350,INV-202302-00089,2023-02-02,2017.0,1044,1,83.23,83.23,pood,Tartu,järelmaks,Kadri,Vaher,kadri.vaher@telia.ee,+372 5326 4116,Viljandi,2022-05-20,silver,1965.0
46054,352,INV-202302-00091,2023-02-20,4616.0,1142,3,307.27,921.81,pood,Tallinn,kaart,,,,,,,,
46055,353,INV-202302-00092,2023-02-10,3576.0,1256,1,296.4,296.4,online,,sularaha,,,,,,,,
46056,354,INV-202302-00093,2023-02-18,4065.0,1113,1,86.46,86.46,pood,Tallinn,kaart,,,,,,,,
46057,355,INV-202302-00094,2023-02-02,4160.0,1104,3,191.48,574.44,pood,Tallinn,järelmaks,,,,,,,,
46058,356,INV-202302-00095,2023-02-16,4011.0,1138,1,130.73,130.73,pood,Tallinn,sularaha,,,,,,,,
46059,357,INV-202302-00096,2023-02-08,3465.0,1096,1,273.32,273.32,online,,kaart,,,,,,,,
46060,358,INV-202302-00097,2023-02-17,3312.0,1101,2,159.25,318.5,pood,Pärnu,järelmaks,,,,,,,,
46061,359,INV-202302-00098,2023-02-04,3648.0,1190,1,138.13,138.13,online,,järelmaks,,,,,,,,
46062,360,INV-202302-00099,2023-02-13,4626.0,1231,1,72.6,72.6,pood,Tallinn,sularaha,,,,,,,,
46063,361,INV-202302-00100,2023-02-01,3993.0,1218,1,108.09,108.09,pood,Tallinn,kaart,,,,,,,,
46064,362,INV-202302-00101,2023-02-21,4178.0,1148,1,48.85,48.85,pood,Pärnu,sularaha,,,,,,,,
46065,363,INV-202302-00102,2023-02-10,2500.0,1236,1,205.89,205.89,online,,järelmaks,Merle,Lepp,merle.lepp@hot.ee,+372 8362 0161,Võru,2021-01-23,silver,2002.0
46066,364,INV-202302-00103,2023-02-15,2913.0,1056,2,347.16,694.32,online,,järelmaks,Aili,Hurt,aili.hurt@yahoo.com,+372 5145 1945,Tallinn,2020-01-12,,2001.0
46067,365,INV-202302-00104,2023-02-19,2285.0,1046,5,358.41,1792.05,pood,Pärnu,sularaha,Maie,Pärn,maie.parn@hot.ee,+372 5388 2107,Pärnu,2021-06-13,bronze,1972.0
46068,366,INV-202302-00105,2023-02-20,3709.0,1135,2,175.25,350.5,pood,Pärnu,sularaha,,,,,,,,
46069,367,INV-202302-00106,2023-02-01,3472.0,1076,2,89.29,178.58,online,,sularaha,,,,,,,,
46070,368,INV-202302-00107,2023-02-13,3227.0,1185,1,203.67,203.67,pood,Tallinn,sularaha,,,,,,,,
46071,369,INV-202302-00108,2023-02-24,2706.0,1320,1,30.05,30.05,pood,Tallinn,kaart,Ants,Tamm,ants.tamm@gmail.com,+372 8802 4224,Tallinn,2021-08-16,,1981.0
46072,370,INV-202302-00109,2023-02-01,4178.0,1122,1,202.57,202.57,pood,Tartu,sularaha,,,,,,,,
46073,371,INV-202302-00110,2023-02-17,2186.0,1030,1,112.68,112.68,pood,Tallinn,sularaha,Triin,Tamm,triin.tamm@mail.ee,+372 5267 6016,Tallinn,2020-05-04,gold,1996.0
46074,372,INV-202302-00111,2023-02-01,3603.0,1228,2,160.71,321.42,online,,kaart,,,,,,,,
46075,373,INV-202302-00112,2023-02-14,2709.0,1284,2,99.57,199.14,online,,kaart,Katrin,Org,katrin.org@hot.ee,+372 5102 0817,Tallinn,2022-09-30,bronze,1987.0
46076,374,INV-202302-00113,2023-02-20,4592.0,1130,1,98.68,98.68,online,,järelmaks,,,,,,,,
46077,375,INV-202302-00114,2023-02-08,4989.0,1304,2,210.36,420.72,online,,sularaha,,,,,,,,
46078,376,INV-202302-00115,2023-02-24,3841.0,1144,1,152.13,152.13,pood,Pärnu,järelmaks,,,,,,,,
46079,377,INV-202302-00116,2023-02-13,3012.0,1086,1,149.47,149.47,pood,Tallinn,kaart,,,,,,,,
46080,378,INV-202302-00117,2023-02-21,3673.0,1287,3,114.8,344.4,pood,Tartu,sularaha,,,,,,,,
46081,379,INV-202302-00118,2023-02-21,3633.0,1184,2,86.14,172.28,pood,Tallinn,kaart,,,,,,,,
46082,380,INV-202302-00119,2023-02-23,2941.0,1322,3,101.26,303.78,online,,järelmaks,Hille,Lepik,hille.lepik@mail.ee,+372 8556 8556,Pärnu,2020-12-04,,1969.0
46083,381,INV-202302-00120,2023-02-27,4644.0,1228,1,160.71,160.71,online,,järelmaks,,,,,,,,
46085,383,INV-202302-00122,2023-02-12,3094.0,1031,1,434.08,434.08,pood,Pärnu,järelmaks,,,,,,,,
46086,384,INV-202302-00123,2023-02-15,3514.0,1077,2,62.56,125.12,pood,Pärnu,kaart,,,,,,,,
46088,386,INV-202302-00125,2023-02-26,3953.0,1218,1,108.09,108.09,pood,Tallinn,järelmaks,,,,,,,,
46089,387,INV-202302-00126,2023-02-02,4088.0,1306,1,93.13,93.13,online,,kaart,,,,,,,,
46090,388,INV-202302-00127,2023-02-11,2589.0,1341,2,45.21,90.42,pood,Tallinn,sularaha,Annika,Vaher,annika.vaher@gmail.com,+372 8743 6115,Pärnu,2020-06-24,gold,1976.0
46091,389,INV-202302-00128,2023-02-14,4348.0,1222,1,26.62,26.62,pood,Tallinn,kaart,,,,,,,,
46092,390,INV-202302-00129,2023-02-04,3248.0,1348,2,125.52,251.04,online,,sularaha,,,,,,,,
46093,391,INV-202302-00130,2023-02-07,4951.0,1291,1,219.83,219.83,pood,Pärnu,järelmaks,,,,,,,,
46095,393,INV-202302-00132,2023-02-01,2872.0,1035,2,65.52,131.04,online,,sularaha,Kadri,Vaher,kadri.vaher@mail.ee,+372 8986 8363,Tallinn,2021-02-24,silver,2005.0
46096,394,INV-202302-00133,2023-02-07,2326.0,1071,1,237.71,237.71,pood,Tallinn,kaart,Tarmo,Luik,tarmo.luik@gmail.com,+372 8276 4560,Tallinn,2020-04-01,,1979.0
46097,395,INV-202302-00134,2023-02-02,2659.0,1085,3,247.81,743.43,pood,Tallinn,kaart,Laura,Kõiv,laura.koiv@telia.ee,+372 5373 3421,Viljandi,2022-06-18,gold,1984.0
46098,396,INV-202302-00135,2023-02-13,2156.0,1116,1,134.94,134.94,pood,Pärnu,sularaha,Rasmus,Rosin,rasmus.rosin@hot.ee,+372 5590 2916,Tallinn,2020-09-29,,1971.0
46099,397,INV-202302-00136,2023-02-23,3452.0,1077,1,62.56,62.56,pood,Pärnu,kaart,,,,,,,,
46100,398,INV-202302-00137,2023-02-06,2261.0,1266,1,73.18,73.18,pood,Pärnu,kaart,Kristjan,Rand,kristjan.rand@outlook.com,+372 5693 9485,Tallinn,2022-10-09,silver,1999.0
46101,399,INV-202302-00138,2023-02-17,4584.0,1163,2,259.69,519.38,pood,Tallinn,kaart,,,,,,,,
46102,400,INV-202302-00139,2023-02-22,2732.0,1179,1,82.15,82.15,pood,Tallinn,sularaha,Karin,Valk,,+372 5525 4758,Tartu,2021-03-02,gold,1961.0
46103,401,INV-202302-00140,2023-02-03,2849.0,1060,4,253.26,1013.04,pood,Pärnu,kaart,Kersti,Põld,,+372 5487 9389,Pärnu,2021-07-30,gold,1966.0
46104,402,INV-202302-00141,2023-02-20,3252.0,1326,2,106.82,213.64,pood,Tartu,sularaha,,,,,,,,
46105,403,INV-202302-00142,2023-02-17,2168.0,1166,2,205.0,410.0,pood,Tartu,järelmaks,Priit,Luik,priit.luik@outlook.com,+372 5713 8612,Tallinn,2020-03-28,silver,2004.0
46108,406,INV-202302-00145,2023-02-18,3605.0,1281,2,292.61,585.22,pood,Tartu,järelmaks,,,,,,,,
46109,407,INV-202302-00146,2023-02-01,4747.0,1251,3,257.39,772.17,online,,järelmaks,,,,,,,,
46110,408,INV-202302-00147,2023-02-24,2574.0,1227,1,120.17,120.17,pood,Tallinn,sularaha,Aivar,Nurk,aivar.nurk@outlook.com,+372 5987 9960,Jõhvi,2021-08-01,gold,1981.0
46111,409,INV-202302-00148,2023-02-11,2217.0,1054,1,172.26,219.19,pood,Tartu,kaart,Aivar,Paas,aivar.paas@telia.ee,+372 5931 2062,Tallinn,2022-10-21,gold,1972.0
46112,410,INV-202302-00149,2023-02-09,2363.0,1259,1,229.55,229.55,pood,Tallinn,järelmaks,Tõnu,Tamm,tonu.tamm@hot.ee,+372 5843 2525,Tallinn,2021-12-20,gold,1962.0
46113,411,INV-202302-00150,2023-02-22,3025.0,1140,2,106.69,213.38,pood,Tartu,sularaha,,,,,,,,
46114,412,INV-202302-00151,2023-02-17,2203.0,1346,1,258.91,258.91,pood,Pärnu,kaart,Ago,Kukk,,+372 5668 0293,Pärnu,2020-08-09,silver,1976.0
46115,413,INV-202302-00152,2023-02-01,3172.0,1328,1,274.87,274.87,pood,Pärnu,kaart,,,,,,,,
46116,414,INV-202302-00153,2023-02-15,2997.0,1180,1,51.58,51.58,pood,Tallinn,sularaha,,,,,,,,
46117,415,INV-202302-00154,2023-02-27,3755.0,1180,1,51.58,51.58,online,,kaart,,,,,,,,
46118,416,INV-202302-00155,2023-02-10,3729.0,1043,2,128.44,256.88,pood,Tallinn,kaart,,,,,,,,
46120,418,INV-202302-00157,2023-02-10,4207.0,1254,1,136.3,136.3,pood,Tallinn,kaart,,,,,,,,
46121,419,INV-202302-00158,2023-02-23,4909.0,1038,1,329.99,329.99,pood,Tallinn,sularaha,,,,,,,,
46122,420,INV-202302-00159,2023-02-07,3516.0,1025,1,122.07,122.07,pood,Tallinn,kaart,,,,,,,,
46123,421,INV-202302-00160,2023-02-01,4260.0,1344,1,84.95,84.95,pood,Tartu,kaart,,,,,,,,
46124,422,INV-202302-00161,2023-02-22,3556.0,1037,4,141.05,564.2,pood,Tallinn,sularaha,,,,,,,,
46125,423,INV-202302-00162,2023-02-01,4848.0,1150,3,280.02,840.06,pood,Pärnu,sularaha,,,,,,,,
46126,424,INV-202302-00163,2023-02-22,4138.0,1173,1,144.77,168.82,pood,Tallinn,sularaha,,,,,,,,
46127,425,INV-202302-00164,2023-02-05,3668.0,1215,1,160.91,160.91,pood,Tallinn,kaart,,,,,,,,
46128,426,INV-202302-00165,2023-02-13,4244.0,1121,2,196.91,393.82,pood,Tallinn,sularaha,,,,,,,,
46129,427,INV-202302-00166,2023-02-18,2906.0,1220,2,26.79,53.58,pood,Tallinn,järelmaks,Ragnar,Lepik,ragnar.lepik@hot.ee,+372 8734 1222,Tartu,2021-09-20,silver,1990.0
46130,428,INV-202302-00167,2023-02-28,4144.0,1193,1,120.59,120.59,online,,järelmaks,,,,,,,,
46131,429,INV-202302-00168,2023-02-22,4867.0,1112,3,242.43,727.29,pood,Tallinn,järelmaks,,,,,,,,
